title,total_sales,critic_score,popularity
Detective Pikachu,-0.236260396291932,0.06223462723808447,Moderadamente popular
Deus Ex,-0.4211991000759756,1.5086444127594463,Menos popular
Deus Ex: Human Revolution,0.9618207717003506,1.181480294605805,Muy popular
Deus Ex: Invisible War,-0.29254608874794524,1.0265078175856595,Moderadamente popular
Deus Ex: The Conspiracy,-0.34079096799595665,0.6821245353186685,Moderadamente popular
Devil May Cry 3: Dante's Awakening Special Edition,-0.4211991000759756,0.06223462723808447,Menos popular
Devil May Cry 4,0.7487392216883004,0.9231928329055619,Muy popular
Devil's Third,-0.4051174736599718,-2.2106950357240556,Menos popular
Dexter's Laboratory Deesaster Strikes,-0.2603828359159377,-0.3510253114823044,Menos popular
DiRT,0.34669856128820553,0.9231928329055631,Muy popular
DiRT 2,0.5919433641322636,0.48926989724915393,Moderadamente popular
DiRT 3,0.34669856128820553,1.3938499853371162,Muy popular
DiRT 4,-0.13172982458790733,1.3708910998526502,Muy popular
DiRT Rally,-0.2201787698759282,0.8887545046788635,Moderadamente popular
Diablo,-0.19203592364792157,0.8887545046788635,Moderadamente popular
Diablo III: Eternal Collection,-0.155852264211913,1.3708910998526502,Muy popular
Die Hard Trilogy,0.19392311033616955,1.0265078175856595,Muy popular
Digimon Battle Spirit 2,-0.3649134076199623,-0.006642029215313471,Menos popular
Digimon Racing,-0.37295422082796426,-0.6954085937492953,Menos popular
Digimon World 4,-0.38903584724396806,-1.2464218453764808,Menos popular
Dillon's Dead-Heat Breakers,-0.42521950667997654,-0.006642029215313471,Menos popular
Diner Dash: Sizzle & Serve,-0.3769746274319652,-0.7642852502026933,Menos popular
Dino Master: Dig Discover Duel,-0.39707666045196993,-3.106091569618232,Menos popular
Dinotopia: The Sunstone Odyssey,-0.41717869347197467,-1.5908051276434716,Menos popular
Dinotopia: The Timestone Pirates,-0.3488317812039586,-0.6265319372958974,Menos popular
Dirge of Cerberus: Final Fantasy VII,-0.03524006609188456,-0.8331619066560919,Menos popular
Disaster: Day of Crisis,-0.39707666045196993,-0.41990196793570234,Menos popular
Disgaea 1 Complete,-0.40109706705597087,0.6821245353186685,Menos popular
Disgaea 2: Cursed Memories,-0.29254608874794524,0.6132478788652704,Moderadamente popular
Disgaea 2: Dark Hero Days,-0.32470934157995285,0.7510011917720664,Moderadamente popular
Disgaea 3: Absence of Justice,-0.20409714345992439,0.544371222411872,Moderadamente popular
Disgaea 4: A Promise Unforgotten,-0.19203592364792157,0.6132478788652704,Moderadamente popular
Disgaea DS,-0.3528521878079595,0.6821245353186685,Moderadamente popular
Disgaea Infinite,-0.3850154406399671,-0.14439534212210997,Menos popular
Disgaea: Afternoon of Darkness,-0.3287297481839538,1.1642611304924553,Moderadamente popular
Disgaea: Hour of Darkness,-0.29254608874794524,1.2331377869458544,Moderadamente popular
Disney Epic Mickey 2: The Power of Two,-0.3287297481839538,-0.7642852502026933,Menos popular
Disney Infinity,-0.155852264211913,0.4066179095050754,Moderadamente popular
Disney Infinity 2.0: Marvel Super Heroes,-0.12368901137990543,0.6821245353186685,Muy popular
Disney Magic World 2,-0.19203592364792157,0.33774125305167746,Moderadamente popular
Disney Sing It: Pop Hits,0.16980067071216381,-0.14439534212210997,Moderadamente popular
Disney Sports Basketball,-0.41315828686797373,-1.143106860696384,Menos popular
Disney Sports Football,-0.41717869347197467,-0.5576552808424988,Menos popular
Disney Sports Motocross,-0.42521950667997654,-1.2464218453764808,Menos popular
Disney Sports Skateboarding,-0.37295422082796426,-2.692831630897843,Menos popular
Disney Sports Snowboarding,-0.42521950667997654,-1.3152985018298793,Menos popular
Disney Sports Soccer,-0.41315828686797373,0.19998794014488097,Menos popular
Disney Universe,0.053208879196136295,0.027796299011386114,Moderadamente popular
Disney's Aladdin,-0.41315828686797373,-0.7642852502026933,Menos popular
Disney's Atlantis: The Lost Empire,-0.3769746274319652,-0.6954085937492953,Menos popular
Disney's Chicken Little,0.2823720556241904,0.0277962990113855,Moderadamente popular
Disney's Chicken Little: Ace In Action,-0.3608930010159614,-0.14439534212210997,Moderadamente popular
Disney's Cinderella: Magical Dreams,-0.36893381422396326,-0.6954085937492953,Menos popular
Disney's Donald Duck Advance,-0.39707666045196993,-0.3510253114823044,Menos popular
Disney's Extreme Skate Adventure,-0.26440324251993863,-0.006642029215313471,Moderadamente popular
Disney's Hide & Sneak,-0.41315828686797373,-1.5908051276434716,Menos popular
Disney's Home on the Range,-0.35687259441196045,-1.3841751582832773,Menos popular
Disney's Kim Possible 2: Drakken's Demise,-0.15987267081591394,0.8887545046788635,Muy popular
Disney's Kim Possible 3: Team Possible,-0.24028080289593295,1.3708910998526502,Moderadamente popular
Disney's Kim Possible: Revenge of Monkey Fist,-0.2201787698759282,-1.3841751582832773,Menos popular
Disney's Lilo & Stitch,0.00898440655212591,0.6821245353186685,Muy popular
Disney's Magical Mirror Starring Mickey Mouse,-0.3488317812039586,-2.072941722817259,Menos popular
Disney's Magical Quest 2 Starring Mickey and Minnie,-0.40109706705597087,-0.9709152195628884,Menos popular
Disney's Magical Quest 3 Starring Mickey and Donald,-0.41717869347197467,-0.3510253114823044,Menos popular
Disney's Magical Quest Starring Mickey and Minnie,-0.3367705613919557,-0.6265319372958974,Menos popular
Disney's PK: Out of the Shadows,-0.4051174736599718,-2.072941722817259,Menos popular
Disney's Party,-0.3769746274319652,-1.9351884099104626,Menos popular
Disney's Peter Pan: Return to Never Land,-0.38099503403596613,-2.072941722817259,Menos popular
Disney's Tarzan: Return to the Jungle,-0.28450527553994337,-0.07551868566871142,Moderadamente popular
Disney's The Jungle Book,-0.3850154406399671,-1.3841751582832773,Menos popular
Disney's Treasure Planet,-0.31264812176795,-0.4887786243891009,Menos popular
Dissidia 012: Duodecim Final Fantasy,-0.06740331892389213,0.8887545046788635,Muy popular
Divinity II: Ego Draconis,-0.3005869019559471,-0.41990196793570234,Menos popular
Divinity II: The Dragon Knight Saga,-0.37295422082796426,0.33774125305167746,Menos popular
Dogz,-0.1719338906279168,-2.0040650663638613,Menos popular
Dokapon Kingdom,-0.37295422082796426,0.13111128369148303,Menos popular
Dokapon: Monster Hunter,-0.42521950667997654,-0.41990196793570234,Menos popular
Don King Presents: Prizefighter,-0.32470934157995285,-2.072941722817259,Menos popular
Donkey Kong Barrel Blast,-0.17595429723191774,-1.5219284711900738,Menos popular
Donkey Kong Country 2,0.0692905056121401,0.4066179095050754,Moderadamente popular
Donkey Kong Country 3,-0.11564819817190351,0.33774125305167746,Moderadamente popular
Donkey Kong Jungle Beat,0.11351497825615058,0.6132478788652704,Muy popular
Donkey Kong Jungle Climber,-0.20409714345992439,0.544371222411872,Moderadamente popular
Donkey Konga 2,-0.26842364912393957,-0.3510253114823044,Menos popular
Doom,-0.35285218780795946,0.7854395199987659,Moderadamente popular
Doom (2016),-0.2523420227079358,0.8198778482254643,Moderadamente popular
Doom 3 BFG Edition,-0.19203592364792157,-0.14439534212210997,Moderadamente popular
Doom 3: Resurrection of Evil,-0.13977063779590923,0.8198778482254643,Muy popular
Doom 64,-0.236260396291932,0.26886459659827955,Moderadamente popular
Doom II,1.0422289037803696,1.1642611304924553,Muy popular
Doshin the Giant,-0.36893381422396326,-0.14439534212210997,Menos popular
Double Dragon Advance,-0.4051174736599718,0.6132478788652704,Menos popular
Dr. Mario / Puzzle League,-0.29254608874794524,0.33774125305167746,Moderadamente popular
Dr. Mario 64,-0.25636242931193676,-0.6954085937492953,Menos popular
Dr. Muto,-0.41315828686797373,0.33774125305167746,Menos popular
Dr. Sudoku,-0.4211991000759756,-0.2132719985755079,Menos popular
Dragon Age II,0.6120453971522682,0.5902889933808045,Muy popular
Dragon Age Origins: Awakening,-0.07544413213189405,0.8887545046788635,Muy popular
Dragon Age: Inquisition,0.5155556386562453,1.0953844740390573,Muy popular
Dragon Age: Origins,1.4764328170124723,1.2101789014613873,Muy popular
Dragon Ball GT: Transformation,-0.31264812176795,0.47549456595847395,Moderadamente popular
Dragon Ball Z: Budokai,-0.14781145100391113,-0.14439534212210997,Moderadamente popular
Dragon Ball Z: Budokai Tenkaichi 3,-0.011117626467878852,0.33774125305167746,Moderadamente popular
Dragon Ball Z: Burst Limit,0.11351497825615049,0.19998794014488097,Moderadamente popular
Dragon Ball Z: Buu's Fury,-0.1799747038359187,-0.7642852502026933,Menos popular
Dragon Ball Z: Collectible Card Game,-0.24028080289593295,-0.6954085937492953,Menos popular
Dragon Ball Z: Extreme Butoden,-0.28450527553994337,-1.3841751582832773,Menos popular
Dragon Ball Z: Sagas,-0.34079096799595665,-0.9020385631094898,Menos popular
Dragon Ball Z: Supersonic Warriors,-0.2201787698759282,0.06223462723808447,Moderadamente popular
Dragon Ball Z: Taiketsu,0.00898440655212591,-2.2106950357240556,Menos popular
Dragon Ball Z: Tenkaichi Tag Team,-0.316668528371951,-0.6954085937492953,Menos popular
Dragon Ball Z: The Legacy of Goku,0.2542292093961837,-0.3510253114823044,Menos popular
Dragon Ball Z: The Legacy of Goku II,0.013004813156126862,0.4066179095050754,Moderadamente popular
Dragon Ball Z: Ultimate Tenkaichi,0.04114765938413353,-1.0397918760162863,Menos popular
Dragon Ball: Advanced Adventure,-0.40913788026397274,0.47549456595847395,Menos popular
Dragon Ball: Evolution,-0.3850154406399671,-2.4862016615376485,Menos popular
Dragon Ball: Fusions,-0.20811755006392532,-0.4887786243891009,Menos popular
Dragon Ball: Origins 2,-0.3608930010159614,-0.07551868566871142,Moderadamente popular
Dragon Ball: Raging Blast,0.08939253863214486,-0.9020385631094904,Menos popular
Dragon Ball: Raging Blast 2,0.16578026410816288,-0.6954085937492953,Menos popular
Dragon Ball: Revenge of King Piccolo,-0.34481137459995764,-0.6265319372958974,Menos popular
Dragon Force,-0.3046073085599481,1.3708910998526502,Moderadamente popular
Dragon Quest Builders: Revive Alefgard,-0.3367705613919557,0.6821245353186685,Moderadamente popular
Dragon Quest VIII: Journey of the Cursed King,0.037127252780132486,1.2331377869458544,Muy popular
Dragon Quest XI: Echoes of an Elusive Age,0.39494344053621694,1.7152743821196412,Muy popular
Dragon Valor,-0.39707666045196993,-0.6265319372958974,Menos popular
Dragoneer's Aria,-0.39707666045196993,-1.2464218453764808,Menos popular
Drawn to Life: The Next Chapter,0.1376374178801562,-0.28214865502890646,Moderadamente popular
Dream Trigger 3D,-0.39707666045196993,-0.9020385631094898,Menos popular
Dreamcast Collection,-0.3287297481839538,-1.1775451889230828,Menos popular
Dreamfall: The Longest Journey,-0.42521950667997654,0.26886459659827955,Menos popular
Drill Dozer,-0.4051174736599718,0.6132478788652704,Menos popular
Driven,-0.41315828686797373,-0.14439534212210997,Menos popular
Driver,2.095575434028618,1.0265078175856595,Muy popular
Driver '76,-0.3287297481839538,-1.0397918760162863,Menos popular
Driver 2,1.4764328170124723,-0.006642029215313471,Moderadamente popular
Driver 2 Advance,-0.2885256821439443,-0.14439534212210997,Moderadamente popular
Driver: Parallel Lines,-0.41315828686797373,-0.7642852502026933,Menos popular
Driver: Renegade,-0.38903584724396806,-2.41732500508425,Menos popular
Driver: San Francisco,0.382882220724214,0.6132478788652704,Muy popular
Drome Racers,-0.41315828686797373,0.33774125305167746,Menos popular
Dual Blades,-0.42521950667997654,-0.6954085937492953,Menos popular
Dual Hearts,-0.4051174736599718,0.33774125305167746,Menos popular
DuckTales: Remastered,-0.4051174736599718,1.0953844740390573,Menos popular
Duel Masters: Kaijudo Showdown,-0.3367705613919557,-0.8331619066560919,Menos popular
Duel Masters: Sempai Legends,-0.30862771516394905,0.06223462723808447,Moderadamente popular
Duke Nukem Advance,-0.4211991000759756,1.0265078175856595,Menos popular
Duke Nukem Forever,0.2140251433561742,-1.8318734252303657,Menos popular
Dungeon Explorer: Warriors of Ancient Arts,-0.4211991000759756,-0.6265319372958974,Menos popular
Dungeon Siege III,-0.11966860477590448,0.165549611918182,Moderadamente popular
Dungeons,-0.38903584724396806,-0.3510253114823044,Menos popular
Dungeons & Dragons Tactics,-0.3850154406399671,-1.2464218453764808,Menos popular
Dungeons & Dragons: Daggerdale,-0.42521950667997654,-0.6954085937492953,Menos popular
Dungeons & Dragons: Eye of the Beholder,-0.3206889349759519,-1.5219284711900738,Menos popular
Dynasty Warriors,-0.2201787698759282,-0.28214865502890646,Moderadamente popular
Dynasty Warriors 5 Empires,-0.236260396291932,-0.45434029616240196,Menos popular
Dynasty Warriors 6,-0.3046073085599481,-0.5576552808424988,Menos popular
Dynasty Warriors 6 Empires,-0.19203592364792152,-0.45434029616240196,Menos popular
Dynasty Warriors 7,0.037127252780132486,-0.7987235784293929,Menos popular
Dynasty Warriors Advance,-0.38099503403596613,-1.2464218453764808,Menos popular
Dynasty Warriors Gundam,-0.159872670815914,-0.5576552808424988,Menos popular
Dynasty Warriors: Gundam 2,-0.015138033071879803,-1.062750761500753,Menos popular
Dynasty Warriors: Gundam 3,-0.1357502311919083,-0.3510253114823044,Menos popular
Dynasty Warriors: Strikeforce,-0.03524006609188456,-0.12143645663764399,Moderadamente popular
E.T. The Extra-Terrestrial,-0.4211991000759756,-2.41732500508425,Menos popular
EA Replay,-0.3769746274319652,-1.3841751582832773,Menos popular
EA Sports Active 2,0.6200862103602701,0.2918234820827455,Moderadamente popular
EA Sports Active: More Workouts,0.041147659384133436,0.6132478788652704,Muy popular
EA Sports Grand Slam Tennis,-0.05534209911188928,0.6132478788652704,Muy popular
EA Sports MMA,-0.1357502311919083,0.441056237731775,Moderadamente popular
ESPN Final Round Golf 2002,-0.35687259441196045,-0.6954085937492953,Menos popular
ESPN Great Outdoor Games Bass 2002,-0.4051174736599718,-1.0397918760162863,Menos popular
ESPN X Games Skateboarding,-0.3528521878079595,-0.9020385631094898,Menos popular
ESPN: Sports Connection,-0.28048486893594243,-2.761708287351241,Menos popular
Earth Defense Force 2017,-0.393056253847969,0.26886459659827955,Menos popular
Earth Defense Force: Insect Armageddon,-0.26842364912393957,-0.2477103268022069,Moderadamente popular
Earthworm Jim,-0.30862771516394905,0.13111128369148303,Moderadamente popular
Earthworm Jim 2,-0.41315828686797373,-1.5908051276434716,Menos popular
East India Company,-0.40913788026397274,0.26886459659827955,Menos popular
Eat Lead: The Return of Matt Hazard,-0.32470934157995285,-1.1086685324696843,Menos popular
Ecco the Dolphin: Defender of the Future,-0.36893381422396326,0.544371222411872,Menos popular
Echo Night,-0.3769746274319652,-0.4887786243891009,Menos popular
"Ed, Edd n Eddy: Jawbreakers!",-0.2965664953519462,-1.3841751582832773,Menos popular
"Ed, Edd n Eddy: The Mis-Edventures",-0.159872670815914,-1.5908051276434723,Menos popular
Egg Mania,-0.42521950667997654,0.19998794014488097,Menos popular
Ehrgeiz,-0.3046073085599481,-0.2132719985755079,Moderadamente popular
El Shaddai: Ascension of the Metatron,-0.2483216161039348,0.6821245353186685,Moderadamente popular
Elebits,-0.2965664953519462,0.19998794014488097,Moderadamente popular
Elebits: The Adventures of Kai and Zero,-0.393056253847969,0.3033029248249785,Menos popular
Elf Bowling 1 & 2,-0.41315828686797373,-3.8637347906056116,Menos popular
Empire Earth II,-0.41315828686797373,0.6821245353186685,Menos popular
Empire Earth III,-0.40913788026397274,-1.5219284711900738,Menos popular
Enchanted Arms,-0.26842364912393957,-0.41990196793570234,Menos popular
Endless Ocean,0.0009435933441240052,-0.14439534212210997,Moderadamente popular
Endless Ocean: Blue World,-0.07544413213189405,0.4066179095050754,Moderadamente popular
Enemy Territory: Quake Wars,-0.2443012094999339,-0.2132719985755079,Moderadamente popular
Enslaved: Odyssey to the West,0.017025219760127813,0.6476862070919694,Muy popular
Enter the Matrix,-0.2443012094999339,-0.3510253114823044,Menos popular
Ephemeral Fantasia,-0.393056253847969,-0.9020385631094898,Menos popular
Epic Mickey: Power of Illusion,-0.22419917647992915,-0.28214865502890646,Moderadamente popular
Eragon,-0.26038283591593764,-0.8790796776250238,Menos popular
Eternal Sonata,-0.11966860477590448,0.7510011917720676,Muy popular
Etrian Mystery Dungeon,-0.31264812176795,0.4066179095050754,Moderadamente popular
Etrian Odyssey,-0.29254608874794524,0.26886459659827955,Moderadamente popular
Etrian Odyssey 2 Untold: Knight of Fafnir,-0.36893381422396326,0.6821245353186685,Menos popular
Etrian Odyssey II: Heroes of Lagaard,-0.3206889349759519,0.9576311611322614,Moderadamente popular
Etrian Odyssey V: Beyond the Myth,-0.316668528371951,0.6132478788652704,Moderadamente popular
Etrian Odyssey: Millennium Girl,-0.3206889349759519,0.7510011917720664,Moderadamente popular
Ever Oasis,-0.30862771516394905,0.7510011917720664,Moderadamente popular
EverGrace,-0.28450527553994337,-0.5576552808424988,Menos popular
Everybody Dance,-0.37295422082796426,-0.3510253114823044,Menos popular
Everybody's Golf,-0.20007673685592342,0.7510011917720664,Moderadamente popular
Evolution Skateboarding,-0.40913788026397274,-1.5219284711900738,Menos popular
Evolution Worlds,-0.393056253847969,-0.3510253114823044,Menos popular
Excite Truck,-0.2121379566679263,-0.006642029215313471,Moderadamente popular
ExciteBots: Trick Racing,-0.31264812176795,0.47549456595847395,Moderadamente popular
Excitebike 64,-0.023178846279881708,1.3020144433992524,Muy popular
Exit,-0.393056253847969,0.6132478788652704,Menos popular
Extreme Ghostbusters,-0.42521950667997654,0.06223462723808447,Menos popular
EyePet,0.09341294523614582,-0.7642852502026933,Menos popular
F-14 Tomcat,-0.1437910443999102,-0.07551868566871142,Moderadamente popular
F-Zero GX,-0.1638930774199149,0.9576311611322614,Muy popular
F-Zero: GP Legend,-0.3608930010159614,0.06223462723808447,Moderadamente popular
F.E.A.R.,-0.2885256821439443,1.0953844740390573,Moderadamente popular
F.E.A.R. 2: Project Origin,0.00898440655212591,0.7510011917720664,Muy popular
F.E.A.R. 3,-0.06338291231989118,0.544371222411872,Muy popular
F.E.A.R. Files,-0.38903584724396806,-0.07551868566871142,Menos popular
F1 2002,-0.41717869347197467,-0.3510253114823044,Menos popular
F1 2009,0.14165782448415723,0.06223462723808447,Moderadamente popular
F1 2010,0.48741279242823876,0.8657956191943975,Muy popular
F1 2011,0.48741279242823876,0.4238370736184252,Moderadamente popular
F1 2012,0.17784148392016572,0.8198778482254643,Muy popular
F1 2013,-0.07142372552789314,0.5443712224118725,Muy popular
F1 2014,-0.3327501547879548,-0.3510253114823044,Menos popular
F1 2015,-0.05132169250788833,-0.8331619066560912,Menos popular
F1 2016,-0.023178846279881708,0.9576311611322614,Muy popular
F1 2017,-0.09956657175589971,1.0265078175856595,Muy popular
F1 2018,-0.14379104439991014,1.1642611304924553,Muy popular
F1 Grand Prix,-0.42521950667997654,-0.6954085937492953,Menos popular
FIFA 06: Road to FIFA World Cup,-0.3649134076199623,-0.6265319372958974,Menos popular
FIFA 07 Soccer,2.139799906672629,0.662445490617697,Muy popular
FIFA 13,-0.2282195830839301,-0.006642029215313471,Moderadamente popular
FIFA 15,6.120002444633569,0.2413139340169196,Moderadamente popular
FIFA 16,5.935063740849524,1.1642611304924553,Muy popular
FIFA 17,5.464676168181413,1.267576115172554,Muy popular
FIFA 18,6.055675938969554,0.35496041716502724,Moderadamente popular
FIFA 19,-0.12368901137990543,-0.7642852502026933,Menos popular
FIFA 2000,0.32659652826820085,1.2331377869458544,Muy popular
FIFA Soccer,-0.3769746274319652,0.544371222411872,Menos popular
FIFA Soccer 06,1.3115961462484333,0.6821245353186685,Muy popular
FIFA Soccer 08,0.8211065405603175,0.8198778482254643,Muy popular
FIFA Soccer 09,1.938779576472581,1.0035489321011934,Muy popular
FIFA Soccer 10,2.94790163407682,1.0437269816990091,Muy popular
FIFA Soccer 11,4.30679906622914,0.544371222411872,Muy popular
FIFA Soccer 12,4.270615406793132,1.1126036381524071,Muy popular
FIFA Soccer 2003,-0.4051174736599718,-0.07551868566871142,Menos popular
FIFA Soccer 2004,1.026147277364366,0.8428367337099303,Muy popular
FIFA Soccer 2005,1.094494189632382,0.8543161764521638,Muy popular
FIFA Street 2,-0.36893381422396326,-1.453051814736675,Menos popular
FIFA World Cup Germany 2006,0.2059843301481723,0.33774125305167746,Moderadamente popular
FIFA World Cup: Germany 2006,-0.41315828686797373,-1.8663117534570648,Menos popular
Fable III,1.7578612792925385,0.26886459659827955,Moderadamente popular
Fable: The Lost Chapters,-0.39707666045196993,0.8887545046788635,Menos popular
FaceBreaker K.O. Party,-0.3367705613919557,-0.2132719985755079,Moderadamente popular
Fading Shadows,-0.40913788026397274,-0.006642029215313471,Menos popular
Fairytale Fights,-0.2885256821439443,-1.4874901429633747,Menos popular
Fallen Legion: Rise to Glory,-0.41717869347197467,-0.006642029215313471,Menos popular
Fallout 2,-0.42521950667997654,1.5086444127594463,Menos popular
Fallout 3,3.5710646576969665,1.3249733288837184,Muy popular
Fallout 4,5.006349815325306,1.0265078175856595,Muy popular
Fallout 76,0.5638005179042568,-1.6367228986124043,Menos popular
Fallout: New Vegas,2.4895752812207115,0.8198778482254643,Muy popular
Family Guy,-0.3488317812039586,-1.0397918760162863,Menos popular
Fantavision,-0.236260396291932,0.6821245353186685,Moderadamente popular
Far Cry 2,0.9618207717003507,0.9805900466167274,Muy popular
Far Cry 4,2.1438203132766294,1.0035489321011934,Muy popular
Far Cry 5,1.9066163236405733,0.08519351272255045,Moderadamente popular
Far Cry Instincts Predator,-0.3287297481839538,0.6821245353186685,Moderadamente popular
Far Cry: Primal,1.174902321712401,0.452535680474008,Moderadamente popular
Farming Simulator 2013,-0.26842364912393957,-2.761708287351241,Menos popular
Fast Racing Neo,-0.4211991000759756,0.7510011917720664,Menos popular
Fat Princess: Fistful of Cake,-0.37295422082796426,-0.006642029215313471,Menos popular
Fatal Frame,-0.34481137459995764,0.509932894185173,Moderadamente popular
Fatal Frame II: Crimson Butterfly,-0.3608930010159614,0.544371222411872,Moderadamente popular
Fatal Frame II: Crimson Butterfly Director's Cut,-0.4051174736599718,1.1642611304924553,Menos popular
Fatal Frame III: The Tormented,-0.393056253847969,0.47549456595847395,Menos popular
Fate/Extella: The Umbral Star,-0.34079096799595665,0.6821245353186685,Moderadamente popular
Fate/Unlimited Codes Portable,-0.4051174736599718,0.4066179095050754,Menos popular
Fear Factor: Unleashed,-0.36893381422396326,-2.761708287351241,Menos popular
Feel the Magic XY/XX,-0.30862771516394905,0.47549456595847395,Moderadamente popular
Field Commander,-0.3608930010159614,0.47549456595847395,Moderadamente popular
Fight Night Champion,0.3426781546842046,0.9576311611322614,Muy popular
Fight Night Round 3,0.3748414075162122,0.6132478788652704,Muy popular
Fight Night Round 4,0.7487392216883004,1.1298228022657557,Muy popular
Fighters Uncaged,-0.18399511043991967,-2.6239549744444446,Menos popular
Fighting Force 64,-0.38099503403596613,-1.2464218453764808,Menos popular
Fighting Vipers,-0.26440324251993863,0.6821245353186685,Moderadamente popular
Final Fantasy Adventure,-0.2724440557279405,1.3708910998526502,Moderadamente popular
Final Fantasy Anthology,-0.10358697835990066,1.0953844740390573,Muy popular
Final Fantasy Chronicles,-0.21615836327192722,1.5086444127594463,Moderadamente popular
Final Fantasy Crystal Chronicles: Echoes of Time,-0.1357502311919083,0.19998794014488158,Moderadamente popular
Final Fantasy Crystal Chronicles: Ring of Fates,-0.15987267081591394,0.47549456595847395,Moderadamente popular
Final Fantasy Crystal Chronicles: The Crystal Bearers,-0.26842364912393957,-0.2132719985755079,Moderadamente popular
Final Fantasy Explorers,-0.1880155170439206,0.19998794014488097,Moderadamente popular
Final Fantasy IV Advance,-0.1799747038359187,1.0953844740390573,Muy popular
Final Fantasy IV: The Complete Collection,-0.20007673685592342,0.6821245353186685,Moderadamente popular
Final Fantasy Legend III,-0.11966860477590448,-0.006642029215313471,Moderadamente popular
Final Fantasy V Advance,-0.3206889349759519,0.8198778482254643,Moderadamente popular
Final Fantasy VI Advance,-0.31264812176795,1.4397677563060483,Moderadamente popular
Final Fantasy X / X-2 HD Remaster,-0.06338291231989118,1.5775210692128454,Muy popular
Final Fantasy XI: Chains of Promathia,-0.32470934157995285,0.19998794014488097,Moderadamente popular
Final Fantasy XI: Online,-0.2201787698759282,0.521412336927406,Moderadamente popular
Final Fantasy XI: Wings of the Goddess,-0.2965664953519462,-0.3510253114823044,Menos popular
Final Fantasy XIII,2.6061670727367385,0.716562863545368,Muy popular
Final Fantasy XIII-2,0.9376983320763451,0.7510011917720676,Muy popular
Final Fantasy XV,1.6131266415485046,0.7510011917720664,Muy popular
Final Fantasy: The 4 Heroes of Light,-0.19203592364792157,0.13111128369148303,Moderadamente popular
Final Fight One,-0.34079096799595665,0.8198778482254643,Moderadamente popular
Finding Nemo,0.7085351556482908,-0.006642029215313471,Moderadamente popular
Finding Nemo: The Continuing Adventures,-0.3046073085599481,0.6821245353186685,Moderadamente popular
Fire Emblem Warriors,-0.2201787698759282,0.19998794014488097,Moderadamente popular
Fire Emblem: Path of Radiance,-0.20811755006392532,1.0953844740390573,Moderadamente popular
Fire Emblem: Radiant Dawn,-0.2282195830839301,0.47549456595847395,Moderadamente popular
Fire Emblem: The Blazing Blade,-0.03524006609188456,1.2331377869458544,Muy popular
Fire Emblem: The Sacred Stones,-0.06740331892389213,0.9576311611322614,Muy popular
Fire ProWrestling,-0.37295422082796426,0.6821245353186685,Menos popular
Fire ProWrestling G,-0.3488317812039586,0.6821245353186685,Moderadamente popular
Firefighter F.D.18,-0.39707666045196993,-0.7642852502026933,Menos popular
Fist of the North Star: Ken's Rage,-0.09554616515189876,-1.3152985018298793,Menos popular
Fist of the North Star: Ken's Rage 2,-0.3046073085599481,-1.3841751582832773,Menos popular
FlatOut: Head On,-0.30862771516394905,0.19998794014488097,Moderadamente popular
FlingSmash,-0.236260396291932,-2.2106950357240556,Menos popular
Flipping Death,-0.4211991000759756,0.33774125305167746,Menos popular
"Flower, Sun, and Rain",-0.39707666045196993,-0.9020385631094898,Menos popular
Folklore,-0.2965664953519462,0.33774125305167746,Moderadamente popular
Football Manager 2006,-0.42521950667997654,1.0265078175856595,Menos popular
Football Manager 2007,-0.41717869347197467,0.9576311611322614,Menos popular
Football Manager 2010,-0.39707666045196993,1.1642611304924553,Menos popular
Football Manager 2011,0.08135172542414296,1.3020144433992524,Muy popular
Football Manager 2012,0.17784148392016572,1.0265078175856595,Muy popular
Football Manager Classic 2014,-0.3769746274319652,-0.8331619066560919,Menos popular
Football Manager Handheld 2007,-0.42521950667997654,0.7510011917720664,Menos popular
Football Manager Handheld 2010,-0.28450527553994337,-0.6954085937492953,Menos popular
Formula 1 Championship Edition,-0.28048486893594243,1.0265078175856595,Moderadamente popular
Formula One 2001,-0.3206889349759519,-0.006642029215313471,Moderadamente popular
Forsaken 64,-0.30862771516394905,0.8887545046788635,Moderadamente popular
Fortnite,-0.14781145100391113,1.0265078175856595,Muy popular
Fortress,-0.2965664953519462,-0.28214865502890646,Moderadamente popular
Forza Horizon 4,0.31453530845619804,1.5086444127594463,Muy popular
Forza Motorsport,-0.003076813259876947,1.5086444127594463,Muy popular
Forza Motorsport 2,1.2030451679404075,1.4397677563060483,Muy popular
Forza Motorsport 3,1.7860041255205454,1.5086444127594463,Muy popular
Forza Motorsport 4,1.4241675311604596,1.4397677563060483,Muy popular
Forza Motorsport 7,0.18588229712816762,1.3020144433992524,Muy popular
Fossil Fighters,-0.06740331892389213,-0.07551868566871142,Moderadamente popular
Fracture,-0.2282195830839301,-2.072941722817259,Menos popular
Fragile Dreams: Farewell Ruins of the Moon,-0.2764644623319415,-0.2132719985755079,Moderadamente popular
Frantix,-0.393056253847969,-1.1086685324696843,Menos popular
Freedom Fighters,-0.37295422082796426,1.2331377869458544,Menos popular
Freedom Force,-0.42521950667997654,1.4397677563060483,Menos popular
Freekstyle,-0.4211991000759756,0.13111128369148303,Menos popular
Frogger 3D,-0.34079096799595665,-0.006642029215313471,Moderadamente popular
Frogger Advance: The Great Quest,-0.39707666045196993,-1.0397918760162863,Menos popular
